 ! Swift/XRT lightcurve of trigger: 848890, name: GRB 180720B
 ! T0 for this burst is Swift MET=553789325.9 s, = 2018 Jul 20 at 14:21:44.587 UT
 ! Data covers 0.3-10 keV
 ! The data are in 5 columns:  ! time, time error (+ve), time error (-ve), source flux, source error
 ! For a detailed description of light curve production, see Evans et al. 2007 (A&A, 469, 379 )
 ! For a detailed description of the file, see
 ! http://www.swift.ac.uk/xrt_curves/docs.php
 ! This lightcurve was obtained from http://www.swift.ac.uk/xrt_curves/00848890
 ! BINMODE: GRB-like (counts)

! WTSLEW data
!Time    	T_+ve   	T_-ve   	Flux    	Fluxpos 	Fluxneg
411.515	0.408	-0.449	8.9017695e-09	1.14190765880463e-09	-29.2796674679446
412.405	0.493	-0.482	8.1293433e-09	9.9315668293973e-10	-25.4655778268458
413.358	0.598	-0.460	7.2112443e-09	9.25048860123449e-10	-23.719197960094
414.564	0.586	-0.608	6.2720424e-09	8.24810644409813e-10	-21.1489866045768
415.659	0.441	-0.509	8.0348775e-09	1.03070470634334e-09	-26.4282837493989
416.675	0.450	-0.575	7.6451544e-09	9.56934337151473e-10	-24.5367642697642
417.779	0.620	-0.654	6.214221e-09	7.77826862789083e-10	-19.9442543290203
418.965	0.530	-0.566	7.1551779e-09	9.06627230484604e-10	-23.2468891301547
420.018	0.568	-0.523	7.2584577e-09	9.08531929962755e-10	-23.2956782553224
421.143	0.457	-0.557	7.7327172e-09	9.79808425925971e-10	-25.1232855128212
422.284	0.488	-0.684	6.625047e-09	8.49852095134981e-10	-21.7910887954118
423.429	0.633	-0.657	6.1946859e-09	7.66007649867502e-10	-19.6412185736196
424.667	0.663	-0.605	6.3575889e-09	7.76703846003934e-10	-19.9154692857966
426.181	0.562	-0.850	5.603832e-09	7.01424810653615e-10	-17.9852463675574
427.272	0.608	-0.529	7.1689722e-09	8.7583029216393e-10	-22.4571721493129
428.291	0.470	-0.411	9.3077985e-09	1.16504528359896e-09	-29.872940935602
429.316	0.555	-0.555	7.245108e-09	9.29393900567453e-10	-23.8305781282751
430.343	0.558	-0.472	8.106969e-09	9.90422598966579e-10	-25.3954849617645
431.501	0.572	-0.600	7.1229444e-09	8.70206344814789e-10	-22.3129750893947
432.739	0.527	-0.665	6.9414189e-09	8.58346915912625e-10	-22.0088583198689
433.673	0.475	-0.407	9.2893476e-09	1.16273585315828e-09	-29.8137197893472
434.894	0.744	-0.746	5.3949246e-09	6.92052919029947e-10	-17.7449682766952
436.359	0.617	-0.721	6.1625694e-09	7.74673039770739e-10	-19.8634157724416
437.585	0.632	-0.608	6.6665157e-09	8.24352125956944e-10	-21.1372316966379
438.724	0.500	-0.507	8.0925858e-09	1.00069217122006e-09	-25.658804915458
439.820	0.621	-0.596	6.7973724e-09	8.34181377561929e-10	-21.3892670007716
441.007	0.594	-0.566	6.8945175e-09	8.73599655685325e-10	-22.400008841741
442.150	0.513	-0.549	7.6725012e-09	9.48747319067679e-10	-24.3268634678032
443.137	0.720	-0.474	6.762873e-09	8.46500608796903e-10	-21.7051221202339
444.543	0.582	-0.686	6.483867e-09	7.92130573221456e-10	-20.3110369930408
445.735	0.554	-0.610	6.7431702e-09	8.75784265293869e-10	-22.4560040110146
446.905	0.437	-0.616	7.8091143e-09	9.54035334616073e-10	-24.4624432284157
447.990	0.572	-0.648	6.4286196e-09	8.34932260917273e-10	-21.4084939749016
449.182	0.560	-0.620	6.4040925e-09	8.52804509954608e-10	-21.8668057454916
450.382	0.520	-0.640	6.972576e-09	8.55682448120764e-10	-21.9405791007859
451.655	0.765	-0.753	5.2015626e-09	6.51072285002611e-10	-16.6941736862966
452.965	0.627	-0.545	6.7960074e-09	8.40364935255546e-10	-21.5478104719477
454.126	0.514	-0.534	7.603791e-09	9.40251063421418e-10	-24.1090081002741
455.174	0.549	-0.534	7.3540116e-09	9.09364764983832e-10	-23.3170493007758
456.129	0.467	-0.406	9.1214643e-09	1.127921156001e-09	-28.9210364729668
457.084	0.476	-0.487	8.3552937e-09	1.02076151189096e-09	-26.1733808916567
458.030	0.479	-0.471	8.386833e-09	1.03707813321936e-09	-26.5917593727844
459.163	0.578	-0.654	6.413082e-09	8.02717378940549e-10	-20.5824938714237
460.211	0.533	-0.470	7.8769197e-09	9.85944425319699e-10	-25.2806124042982
461.266	0.558	-0.522	7.1130891e-09	9.23829084121967e-10	-23.6878995726882
462.454	0.558	-0.630	6.5881491e-09	8.34779867720191e-10	-21.4046317702411
463.540	0.714	-0.528	6.4841361e-09	7.92162103280371e-10	-20.3118727228056
464.963	0.620	-0.709	5.9260227e-09	7.54023284755038e-10	-19.3339483264067
466.220	0.514	-0.637	6.930885e-09	8.57043606521462e-10	-21.975452650291
467.325	0.532	-0.591	7.1067126e-09	8.78784145939339e-10	-22.5329506092958
468.302	0.526	-0.445	8.1366519e-09	1.01845383496633e-09	-26.1142065032525
469.396	0.532	-0.567	7.1212518e-09	9.02329095483925e-10	-23.1366585498163
470.411	0.476	-0.483	8.3295186e-09	1.02999164562344e-09	-26.4100472403446
471.593	0.509	-0.707	6.5766129e-09	8.13235638877272e-10	-20.8521819436283
472.558	0.433	-0.456	9.0354459e-09	1.12220566060343e-09	-28.7745009963386
473.603	0.673	-0.612	5.9900958e-09	7.77977266666669e-10	-19.9481245696704
474.849	0.603	-0.573	6.7955394e-09	8.40306921390799e-10	-21.5463276940873
476.065	0.615	-0.613	6.4493559e-09	8.07257738298348e-10	-20.6989027993068
477.209	0.537	-0.529	7.3594131e-09	9.32507137108326e-10	-23.9104406940364
478.318	0.692	-0.573	6.3176334e-09	7.81210185593737e-10	-20.0310383760552
479.442	0.526	-0.432	8.3494476e-09	1.03245686779541e-09	-26.4732364202813
480.544	0.509	-0.576	7.3921653e-09	9.14082586181333e-10	-23.438017740654
481.545	0.626	-0.493	7.1827821e-09	8.99060602945701e-10	-23.0528061445404
482.819	0.512	-0.648	6.8643627e-09	8.69778718150037e-10	-22.3020392616039
483.956	0.515	-0.624	7.0593315e-09	8.83606876498106e-10	-22.6565931262383
485.013	0.694	-0.543	6.3786879e-09	8.18248695175357e-10	-20.9807495395292
486.436	0.680	-0.729	5.5974711e-09	7.18035805968214e-10	-18.4111859701035
487.733	0.585	-0.617	6.6834846e-09	8.36563975956579e-10	-21.4503287888357
488.898	0.472	-0.580	7.5728913e-09	9.59557265025325e-10	-24.6040136113358
489.953	0.697	-0.583	6.2160579e-09	7.87632308388385e-10	-20.1957200333964
491.214	0.611	-0.563	6.8798652e-09	8.50732761516409e-10	-21.8136859678077
492.368	0.549	-0.543	7.2057882e-09	9.01938765327393e-10	-23.1266523888797
493.477	0.460	-0.560	7.8662181e-09	9.61011548490786e-10	-24.6413239939364
494.307	0.509	-0.370	8.9561823e-09	1.12103431998488e-09	-28.7444505168159
495.233	0.439	-0.417	9.1119132e-09	1.15456526360783e-09	-29.6042474480107
496.210	0.435	-0.538	8.1643185e-09	1.00956448453527e-09	-25.8862470783229
497.151	0.588	-0.506	7.2617766e-09	8.97959261896141e-10	-23.0245928702048
498.150	0.459	-0.411	9.2177475e-09	1.12612619882093e-09	-28.875047373034
499.249	0.711	-0.640	5.883969e-09	7.2758506813012e-10	-18.6560470106053
500.536	0.491	-0.576	7.373925e-09	9.22984195948234e-10	-23.6662677957446
501.730	0.558	-0.703	6.2866323e-09	7.86889404567213e-10	-20.1766603595924
502.773	0.635	-0.484	7.2453732e-09	9.29426629070043e-10	-23.8314612299358
503.974	0.552	-0.567	7.314918e-09	9.26869523967867e-10	-23.7658757731129
505.049	0.532	-0.523	7.8779454e-09	9.90305880258154e-10	-25.3924874780275
506.131	0.577	-0.549	7.2685665e-09	9.20997509678789e-10	-23.6152885448363
507.327	0.652	-0.620	6.4960311e-09	8.13100314567294e-10	-20.8487017533522
508.593	0.610	-0.614	6.7509468e-09	8.45007054959539e-10	-21.6668458832378
509.742	0.539	-0.539	7.5925473e-09	9.62046466711691e-10	-24.6678773918545
510.813	0.550	-0.532	7.3523268e-09	9.66873792440618e-10	-24.7916436503459
512.106	0.601	-0.742	6.0940386e-09	7.72171806926528e-10	-19.7992802902027
513.386	0.621	-0.680	6.4621479e-09	7.89476007959835e-10	-20.2430019126676
514.696	0.619	-0.689	6.3660207e-09	7.87194805194626e-10	-20.1844665998929
515.899	0.681	-0.584	6.5196807e-09	8.16060664061425e-10	-20.9246120704387
517.347	0.683	-0.767	5.687643e-09	7.11914059091543e-10	-18.2542282433712
518.553	0.482	-0.523	8.4060561e-09	1.03160135468141e-09	-26.4512934355899
519.657	0.659	-0.622	6.3172356e-09	8.10367468521425e-10	-20.7786333115395
520.964	0.774	-0.647	5.8016166e-09	7.26181231228612e-10	-18.6200173897296
522.240	0.611	-0.503	7.5438441e-09	9.21627620783255e-10	-23.6314625042684
523.451	0.568	-0.599	7.0551429e-09	8.7625140154369e-10	-22.4679735394447
524.554	0.754	-0.536	6.1276761e-09	7.66992809495897e-10	-19.6664954807343
526.076	0.606	-0.768	5.8960707e-09	7.23573186561346e-10	-18.5531361120205
527.361	0.543	-0.680	6.4666446e-09	8.09422739014902e-10	-20.7544042760223
528.645	0.724	-0.741	5.3979003e-09	6.75648173900142e-10	-17.3243116277864
530.068	0.593	-0.700	6.3183822e-09	7.66215900897704e-10	-19.6465738165502
531.303	0.711	-0.641	5.7356871e-09	7.35765864800905e-10	-18.8657919055162
532.569	0.637	-0.555	6.6929538e-09	8.27620904892198e-10	-21.221061018516
533.862	0.589	-0.656	6.3072165e-09	7.99183757243793e-10	-20.4918879297387
535.013	0.596	-0.562	6.8457714e-09	8.67424263373274e-10	-22.2416388708826
536.319	0.615	-0.710	6.0953724e-09	7.53727207434185e-10	-19.3263314463044
537.677	0.659	-0.743	5.4948192e-09	7.22600256503081e-10	-18.5282403982449
538.903	0.649	-0.566	6.5870298e-09	8.24488735258941e-10	-21.1407596427803
540.235	0.530	-0.683	6.5346138e-09	8.27996548695205e-10	-21.2306957072684
541.304	0.598	-0.539	6.9743349e-09	8.83712725123917e-10	-22.659328673579
542.375	0.525	-0.473	8.0194491e-09	1.00378225218845e-09	-25.7380424697655
543.459	0.582	-0.559	7.150104e-09	8.73524432311881e-10	-22.3980627684824
544.572	0.608	-0.531	7.1094933e-09	8.79127699754312e-10	-22.5417601662257
545.814	0.575	-0.635	6.5493909e-09	8.40146754546735e-10	-21.5422387938711
547.031	0.687	-0.642	6.1329645e-09	7.58375519129654e-10	-19.4455271146345
548.368	0.681	-0.650	6.0108594e-09	7.61633322919451e-10	-19.5290437198566
549.782	0.662	-0.733	5.7349149e-09	7.26668603035666e-10	-18.6325108995341
551.179	0.718	-0.736	5.6597892e-09	6.91453974676292e-10	-17.7295788640942
552.504	0.587	-0.607	6.8910972e-09	8.41882623108337e-10	-21.5867027084576
553.695	0.670	-0.604	6.3389976e-09	7.9344460113587e-10	-20.3447191238104
555.169	0.721	-0.804	5.2266669e-09	6.62268980671627e-10	-16.9812325073991
556.578	0.655	-0.689	5.8763835e-09	7.44592483268342e-10	-19.09212638991
557.930	0.609	-0.697	6.0445281e-09	7.65897410900739e-10	-19.6384308217585
559.255	0.581	-0.716	5.9706777e-09	7.75455431191042e-10	-19.883447961317
560.556	0.618	-0.720	6.0116043e-09	7.43367538298268e-10	-19.0607277208865
561.872	0.736	-0.698	5.5045536e-09	6.97478125298577e-10	-17.8840743199341
563.465	0.622	-0.858	5.4841215e-09	6.69991730841767e-10	-17.1792931049698
564.885	0.660	-0.797	5.4171429e-09	6.86402661283767e-10	-17.6000834110436
566.192	0.741	-0.647	5.7238974e-09	7.16452517285891e-10	-18.3705883601234
567.512	0.663	-0.579	6.5266929e-09	8.00962709298465e-10	-20.5375136967582
569.038	0.704	-0.864	5.0468496e-09	6.31708439526528e-10	-16.1976341449418
570.337	0.515	-0.595	7.0585086e-09	8.94378397283436e-10	-22.9328174888274
571.628	0.711	-0.776	5.4183129e-09	6.61953266736902e-10	-16.9731417007147
573.046	0.692	-0.706	5.7630378e-09	7.04067129151039e-10	-18.05299656157
574.451	0.673	-0.713	5.7612984e-09	7.12417508583901e-10	-18.2671014988729
575.981	0.692	-0.857	5.1047997e-09	6.38960748316714e-10	-16.3836124766909
577.316	0.690	-0.643	5.8828575e-09	7.36349348148905e-10	-18.8807576308025
578.785	0.719	-0.779	5.1225096e-09	6.57108757580824e-10	-16.8489438391027
580.153	0.655	-0.649	5.8842927e-09	7.54829181116533e-10	-19.3545908865696
581.328	0.387	-0.520	8.6999562e-09	1.07579835385704e-09	-27.5845826127795
582.276	0.514	-0.561	7.3459074e-09	9.08363425342051e-10	-23.2913481122967
583.460	0.716	-0.670	5.5897998e-09	7.0827957728938e-10	-18.1610246917343
584.819	0.679	-0.643	5.9716566e-09	7.3842950384364e-10	-18.9340781514225
586.172	0.744	-0.674	5.5153566e-09	6.90350291380125e-10	-17.7012836461598
587.916	0.871	-1.000	4.2091257e-09	5.2684989995398e-10	-13.5089867083897
589.515	0.662	-0.728	5.5781427e-09	7.15556422054906e-10	-18.3476052056279
590.773	0.694	-0.596	6.0664851e-09	7.68681054641253e-10	-19.7097724983075
592.089	0.529	-0.622	6.9267237e-09	8.56528334452034e-10	-21.9622640035238
593.350	0.825	-0.732	5.0266086e-09	6.36917975587128e-10	-16.3312444585691
594.849	0.669	-0.674	5.991024e-09	7.31918996139809e-10	-18.7671736446377
596.371	0.741	-0.853	5.0017305e-09	6.18491362968515e-10	-15.8587679075677
597.951	0.787	-0.839	4.8138558e-09	6.09960384544087e-10	-15.6400197589744
599.352	0.781	-0.614	5.564364e-09	7.13789191989884e-10	-18.3022886427365
600.828	0.743	-0.695	5.4828267e-09	6.97631359602333e-10	-17.8879972422331
602.132	0.395	-0.562	6.0484125e-09	7.59390918690733e-10	-19.4715645566806
602.851	0.301	-0.323	4.5742242e-09	5.74303823725063e-10	-14.7257408934063
603.415	0.262	-0.263	5.2173381e-09	6.92536103957529e-10	-17.7573378956024
603.926	0.274	-0.249	5.5176693e-09	6.83331179352116e-10	-17.5213071839626
604.533	0.343	-0.333	4.2689205e-09	5.28681172588561e-10	-13.5559254631566
605.159	0.254	-0.283	5.3714037e-09	6.65216942573953e-10	-17.0568416982329
605.700	0.218	-0.287	6.4869519e-09	7.53086450243665e-10	-19.309907215075
606.162	0.268	-0.243	5.8773e-09	7.25071222152475e-10	-18.5915685557119
606.674	0.258	-0.245	5.9635602e-09	7.17928395937163e-10	-18.408413703902
607.216	0.256	-0.283	5.4084888e-09	6.60751924295163e-10	-16.9423580748436
607.746	0.243	-0.275	6.387966e-09	7.32750110494241e-10	-18.788466341897
608.241	0.298	-0.252	5.303571e-09	6.4793427505824e-10	-16.6136915112671
608.838	0.319	-0.298	4.5791772e-09	5.82902928433699e-10	-14.9462353177222
609.449	0.272	-0.292	5.1173304e-09	6.33751859981374e-10	-16.2500455780954
610.025	0.311	-0.305	4.6883928e-09	5.80630302775774e-10	-14.8879521100924
610.634	0.288	-0.298	4.9305906e-09	6.10624535868266e-10	-15.6570463317841
611.190	0.237	-0.269	5.8564389e-09	7.10197480677731e-10	-18.2101932359508
611.700	0.262	-0.274	5.9841522e-09	7.08045747170904e-10	-18.1550259900046
612.223	0.261	-0.260	5.593068e-09	6.83301925174155e-10	-17.5205633639786
612.731	0.281	-0.248	5.5177512e-09	6.74100277963258e-10	-17.2846264644193
613.297	0.288	-0.285	5.0417913e-09	6.24396279142619e-10	-16.0101622015165
613.847	0.243	-0.262	5.6605614e-09	7.10695324511016e-10	-18.2229602765022
614.420	0.326	-0.330	4.4467644e-09	5.43258820408044e-10	-13.9297150240053
614.970	0.278	-0.223	6.2528739e-09	7.3690836855051e-10	-18.8950893484849
615.492	0.264	-0.243	6.042816e-09	7.26422616693758e-10	-18.6262130911465
616.030	0.229	-0.274	5.7394311e-09	7.10794972119492e-10	-18.225516279188
616.536	0.242	-0.278	6.3443016e-09	7.40374328139319e-10	-18.9839518525595
617.084	0.249	-0.306	5.2059579e-09	6.44727661014407e-10	-16.5314815154424
617.624	0.309	-0.291	4.8197097e-09	5.96893139853426e-10	-15.3049546039078
618.174	0.276	-0.241	6.0594846e-09	7.14117421765476e-10	-18.3107063014439
619.527	0.471	-1.077	1.1711739e-09	1.93611617966764e-10	-4.96439998864358
620.290	0.249	-0.292	5.3428596e-09	6.61681961562671e-10	-16.9662049493848
620.838	0.244	-0.298	5.3253759e-09	6.5951671086903e-10	-16.9106823323959
621.441	0.301	-0.359	4.3332354e-09	5.44046439116372e-10	-13.9499153710111
622.081	0.275	-0.339	4.7561319e-09	5.81054011675219e-10	-14.8988173960275
622.693	0.243	-0.337	4.982289e-09	6.17027599397032e-10	-15.8212102934804
623.174	0.272	-0.238	7.335432e-09	8.06756056820665e-10	-20.6860466958367
623.743	0.244	-0.297	5.1996516e-09	6.61885769569744e-10	-16.9714290398691
624.314	0.321	-0.327	4.3550364e-09	5.39345483597209e-10	-13.8293742832569
624.886	0.267	-0.251	5.6381637e-09	6.9173326996222e-10	-17.7367556027986
625.429	0.246	-0.277	5.4470481e-09	6.65463088944338e-10	-17.0631549991001
625.980	0.245	-0.304	5.1826203e-09	6.33157832852867e-10	-16.2348198431474
626.588	0.293	-0.362	4.3076163e-09	5.33473189041047e-10	-13.6788008682512
627.183	0.295	-0.303	4.7180172e-09	5.84298713414259e-10	-14.9820208766117
627.747	0.247	-0.269	5.4662166e-09	6.76958914025683e-10	-17.3579240554766
628.270	0.264	-0.276	5.2144755e-09	6.45782438278247e-10	-16.5585269718834
628.773	0.269	-0.238	5.7298488e-09	6.98971577490775e-10	-17.9223524604579
629.296	0.269	-0.254	5.3918358e-09	6.67747532661058e-10	-17.1217311827695
629.811	0.256	-0.246	5.7908058e-09	7.06407560545518e-10	-18.1130206809787
630.416	0.282	-0.349	4.3739202e-09	5.56774886335344e-10	-14.2762756322326
630.964	0.240	-0.265	5.8913322e-09	7.04148825177455e-10	-18.0550963244311
631.455	0.252	-0.252	5.6587635e-09	6.91327753925e-10	-17.7263587159279
632.019	0.293	-0.312	4.7100963e-09	5.75429805143755e-10	-14.7546049774176
632.617	0.350	-0.305	4.4167578e-09	5.35610408579431e-10	-13.7335984481725
633.215	0.267	-0.248	5.9609628e-09	7.0644890347716e-10	-18.1140711732964
633.772	0.283	-0.290	4.9230402e-09	6.09689721836879e-10	-15.6330694159872
634.351	0.236	-0.296	5.2469391e-09	6.58764149735812e-10	-16.8913814870626
634.853	0.279	-0.265	5.2182e-09	6.37504926976246e-10	-16.3462811257349
635.380	0.257	-0.248	5.790252e-09	6.97064157450125e-10	-17.8734497754314
635.902	0.312	-0.265	4.9283013e-09	6.0208802213171e-10	-15.4381531974089
636.450	0.301	-0.237	5.2337259e-09	6.48166486069896e-10	-16.6196442288213
637.015	0.244	-0.264	6.0830913e-09	7.11972006265096e-10	-18.2556949340471
637.505	0.265	-0.245	5.9224698e-09	7.06867562869081e-10	-18.1248059462055
638.077	0.257	-0.307	4.986072e-09	6.17496111400311e-10	-15.8332301721774
638.652	0.264	-0.317	4.8337575e-09	5.98632760990984e-10	-15.3495552986301
639.267	0.275	-0.351	4.490304e-09	5.56098019036973e-10	-14.2589308833616
639.865	0.284	-0.322	4.682613e-09	5.7207231890654e-10	-14.6685182144596
640.385	0.332	-0.236	5.0056422e-09	6.11536489098144e-10	-15.6804212548056
641.015	0.374	-0.298	4.1814903e-09	5.17853251992051e-10	-13.2782915259914
641.672	0.287	-0.283	4.8887631e-09	6.13794548189148e-10	-15.7383281121709
642.245	0.286	-0.287	4.9589046e-09	6.0582658801619e-10	-15.5340082931361
642.821	0.276	-0.290	4.9704018e-09	6.1555533730729e-10	-15.7834696874273
643.382	0.336	-0.285	4.5288984e-09	5.60877422909092e-10	-14.3814759910713
644.011	0.303	-0.293	4.7664669e-09	5.8231635450644e-10	-14.9311946838478
644.577	0.261	-0.264	5.4128802e-09	6.61288478349911e-10	-16.9561198296009
645.107	0.235	-0.269	6.0107229e-09	7.17400564249847e-10	-18.394893899713
645.609	0.240	-0.267	3.77727324e-09	5.63082470722021e-10	-14.438017533432
646.152	0.332	-0.303	4.398693e-09	5.52265058271096e-10	-14.1606414345721
646.749	0.246	-0.264	5.7514548e-09	6.92393753641422e-10	-17.7536908926187
647.269	0.290	-0.274	5.0562174e-09	6.17715308239177e-10	-15.8388492567182
647.867	0.266	-0.309	4.9357815e-09	6.14875662827767e-10	-15.7660501657069
648.405	0.275	-0.271	5.1678744e-09	6.40011078673301e-10	-16.4105383497898
648.973	0.283	-0.293	4.9470759e-09	6.04381639388557e-10	-15.4969606874046
649.535	0.292	-0.279	4.9933026e-09	6.10028867230255e-10	-15.641772921662
650.074	0.255	-0.247	5.9928375e-09	7.24435159176464e-10	-18.5752577222896
650.594	0.272	-0.265	5.3074281e-09	6.4840549927482e-10	-16.6257880793911
651.169	0.322	-0.302	4.4276115e-09	5.63609274183064e-10	-14.4515267850038
651.802	0.310	-0.311	4.6146126e-09	5.67161148397291e-10	-14.5425918867268
652.356	0.318	-0.245	5.072223e-09	6.19670805005951e-10	-15.8889927280012
652.970	0.280	-0.296	4.89684e-09	6.0644538425298e-10	-15.5498805517272
653.557	0.238	-0.306	5.2632138e-09	6.46878136927261e-10	-16.5866102602013
654.110	0.354	-0.315	4.2628248e-09	5.20787185733272e-10	-13.3535103280289
654.757	0.278	-0.293	4.993209e-09	6.10017397645956e-10	-15.6414792018101
655.342	0.227	-0.307	5.2344513e-09	6.57196202088637e-10	-16.8511848493491
655.826	0.246	-0.257	3.88705005e-09	5.73114356305838e-10	-14.6952388522976
656.416	0.370	-0.344	3.67308045e-09	4.76408630123521e-10	-12.2156038032574
657.122	0.292	-0.336	4.4891808e-09	5.55958530508969e-10	-14.2553544295506
657.664	0.259	-0.250	5.6810013e-09	6.88922626629725e-10	-17.6646803909728
658.171	0.276	-0.249	3.77777517e-09	5.66515378896566e-10	-14.5260411809833
658.776	0.339	-0.328	4.225728e-09	5.23332041820065e-10	-13.4187648849408
659.380	0.270	-0.266	5.2646022e-09	6.51990466400937e-10	-16.7177072220514
659.958	0.282	-0.308	4.7961342e-09	5.97479046425765e-10	-15.3199763100528
660.546	0.300	-0.305	4.7084466e-09	5.75228541701307e-10	-14.7494495314411
661.148	0.245	-0.303	5.1449463e-09	6.37171807881632e-10	-16.3377454955597
661.666	0.282	-0.273	5.0270961e-09	6.3116246870283e-10	-16.1836518424499
662.282	0.267	-0.334	4.7363823e-09	5.78641151303448e-10	-14.8369475322513
662.863	0.280	-0.313	4.7587059e-09	5.8933791577247e-10	-15.1112222174602
663.406	0.293	-0.264	5.1144639e-09	6.24831027910768e-10	-16.0213089410889
664.024	0.273	-0.325	4.1850705e-09	6.05633109315328e-10	-15.5290546376366
664.649	0.285	-0.352	4.4264259e-09	5.48187184321542e-10	-14.0560757556345
665.229	0.251	-0.295	5.0561199e-09	6.436152235235e-10	-16.5029541770589
